order_id,customer_id,customer_name,category,sub_category,unit_price,quantity,discount_pct,discount_amount,line_total,payment_method,order_date,order_year,order_month,order_quarter,order_year_month,shipping_status,is_returned,region,state
ORD-105429,CUST-2260,Thomas Johnson,Home & Garden,Garden Tools,741.74,3,0.0,0.0,2225.22,Gift Card,2024-01-27,2024,1,1,2024-01,Returned,True,North,Massachusetts
ORD-107827,CUST-3464,Emily Thompson,Toys,Dolls,507.24,4,0.0,0.0,2028.96,Unknown,2023-02-03,2023,2,1,2023-02,Returned,True,South,Texas
ORD-105690,CUST-4996,Karen Allen,Beauty,Haircare,353.15,2,0.0,0.0,706.3,Paypal,2023-05-09,2023,5,2,2023-05,Returned,True,South,Georgia
ORD-113059,CUST-5617,Robert Thompson,Home & Garden,Furniture,417.22,4,0.0,0.0,1668.88,Gift Card,2023-04-23,2023,4,2,2023-04,Delivered,False,East,Illinois
ORD-107878,CUST-3135,Nancy White,Sports,Fitness Equipment,972.6,1,15.0,145.89,826.71,Bank Transfer,2024-03-31,2024,3,1,2024-03,Cancelled,False,Central,Minnesota
ORD-101868,CUST-2639,Patricia Miller,Sports,Cycling,201.93,9,0.0,0.0,1817.37,Bank Transfer,2022-01-04,2022,1,1,2022-01,Delivered,False,North,Connecticut
ORD-108202,CUST-1955,David Jackson,Home & Garden,Garden Tools,1405.74,4,10.0,562.3,5060.66,Credit Card,2023-04-21,2023,4,2,2023-04,Returned,True,South,Virginia
ORD-111607,CUST-4465,Robert Smith,Beauty,Haircare,254.81,5,0.0,0.0,1274.05,Credit Card,2024-02-15,2024,2,1,2024-02,Returned,True,North,New Jersey
ORD-107486,CUST-2174,John Robinson,Toys,Puzzles,634.24,3,5.0,95.14,1807.58,Gift Card,2023-02-15,2023,2,1,2023-02,Delivered,False,West,California
ORD-109655,CUST-4146,Charles Taylor,Sports,Water Sports,846.22,9,25.0,1904.0,5711.98,Gift Card,2022-05-03,2022,5,2,2022-05,Processing,False,West,Nevada
ORD-100806,CUST-2222,Joseph Wilson,Clothing,Accessories,1401.88,8,0.0,0.0,11215.04,Gift Card,2024-06-04,2024,6,2,2024-06,Returned,True,South,Florida
ORD-104805,CUST-3322,Christopher Wright,Sports,Water Sports,819.22,7,0.0,0.0,5734.54,Bank Transfer,2022-12-02,2022,12,4,2022-12,Shipped,False,East,Wisconsin
ORD-113386,CUST-4910,Linda Jones,Electronics,Smartphones,913.0,1,5.0,45.65,867.35,Debit Card,2023-05-29,2023,5,2,2023-05,Returned,True,Central,Missouri
ORD-112260,CUST-1629,Patricia Harris,Books,Fiction,1472.68,4,0.0,0.0,5890.72,Gift Card,2024-05-06,2024,5,2,2024-05,Shipped,False,West,California
ORD-110300,CUST-3497,Betty Robinson,Electronics,Laptops,1367.3,4,10.0,546.92,4922.28,Credit Card,2024-01-03,2024,1,1,2024-01,Returned,True,East,Illinois
ORD-113873,CUST-4096,Mark Wright,Beauty,Skincare,1323.91,2,0.0,0.0,2647.82,Credit Card,2022-03-12,2022,3,1,2022-03,Returned,True,South,Florida
ORD-110426,CUST-2635,Lisa Robinson,Books,Comics,488.8,1,0.0,0.0,488.8,Gift Card,2022-01-15,2022,1,1,2022-01,Returned,True,East,Ohio
ORD-109155,CUST-3880,William Jones,Toys,Action Figures,193.57,6,0.0,0.0,1161.42,Paypal,2023-05-05,2023,5,2,2023-05,Delivered,False,Central,Iowa
ORD-107511,CUST-4313,Sandra Smith,Electronics,Laptops,741.74,3,0.0,0.0,2225.22,Debit Card,2022-03-23,2022,3,1,2022-03,Processing,False,South,Florida
ORD-108056,CUST-5080,Lisa Harris,Toys,Board Games,507.79,6,10.0,304.67,2742.07,Gift Card,2023-06-11,2023,6,2,2023-06,Shipped,False,Central,Missouri
ORD-104494,CUST-3834,Robert Smith,Sports,Fitness Equipment,1103.86,2,0.0,0.0,2207.72,Debit Card,2023-11-21,2023,11,4,2023-11,Delivered,False,Central,Colorado
ORD-102632,CUST-1348,William White,Sports,Fitness Equipment,11.52,6,0.0,0.0,69.12,Paypal,2024-05-04,2024,5,2,2024-05,Cancelled,False,West,Washington
ORD-113495,CUST-5218,Charles Miller,Beauty,Haircare,566.95,5,0.0,0.0,2834.75,Credit Card,2023-03-08,2023,3,1,2023-03,Cancelled,False,East,Michigan
ORD-108896,CUST-4931,John Thomas,Food & Beverage,Organic,486.51,4,10.0,194.6,1751.44,Gift Card,2022-06-10,2022,6,2,2022-06,Delivered,False,Central,Minnesota
ORD-108623,CUST-5438,Mary Martin,Electronics,Headphones,1273.38,5,20.0,1273.38,5093.52,Unknown,2022-02-18,2022,2,1,2022-02,Returned,True,North,Connecticut
ORD-107832,CUST-2312,Jessica Jackson,Home & Garden,Lighting,313.27,2,0.0,0.0,626.54,Bank Transfer,2023-02-16,2023,2,1,2023-02,Cancelled,False,East,Illinois
ORD-104388,CUST-1104,Margaret Wilson,Electronics,Tablets,151.52,2,0.0,0.0,303.04,Gift Card,2022-03-19,2022,3,1,2022-03,Delivered,False,Central,Kansas
ORD-100145,CUST-5988,Margaret Robinson,Home & Garden,Bedding,60.15,3,0.0,0.0,180.45,Gift Card,2024-01-28,2024,1,1,2024-01,Shipped,False,North,New Jersey
ORD-106467,CUST-2163,Donald Smith,Beauty,Personal Care,110.47,7,0.0,0.0,773.29,Debit Card,2023-06-04,2023,6,2,2023-06,Shipped,False,West,Arizona
ORD-102033,CUST-5894,Thomas Young,Toys,Puzzles,1458.15,3,0.0,0.0,4374.45,Debit Card,2022-04-21,2022,4,2,2022-04,Shipped,False,East,Illinois
ORD-113836,CUST-3385,Patricia Garcia,Clothing,Men'S Wear,1444.65,2,0.0,0.0,2889.3,Bank Transfer,2023-01-18,2023,1,1,2023-01,Returned,True,East,Ohio
ORD-101165,CUST-1887,Patricia Wilson,Beauty,Personal Care,1227.86,2,0.0,0.0,2455.72,Debit Card,2022-06-23,2022,6,2,2022-06,Cancelled,False,North,Connecticut
ORD-111692,CUST-5122,Karen Thompson,Toys,Puzzles,1159.37,9,20.0,2086.87,8347.46,Paypal,2023-11-08,2023,11,4,2023-11,Processing,False,West,Nevada
ORD-102050,CUST-2594,Jessica Wright,Electronics,Tablets,690.16,8,0.0,0.0,5521.28,Bank Transfer,2024-01-06,2024,1,1,2024-01,Delivered,False,South,Virginia
ORD-103760,CUST-5113,Betty King,Clothing,Women'S Wear,184.24,2,10.0,36.85,331.63,Paypal,2024-01-07,2024,1,1,2024-01,Delivered,False,South,North Carolina
ORD-110816,CUST-1215,Anonymous,Beauty,Haircare,1335.15,8,0.0,0.0,10681.2,Debit Card,2022-06-06,2022,6,2,2022-06,Returned,True,Central,Minnesota
ORD-112676,CUST-1982,Daniel Martin,Home & Garden,Furniture,445.05,5,0.0,0.0,2225.25,Paypal,2022-03-06,2022,3,1,2022-03,Shipped,False,West,Arizona
ORD-104435,CUST-3409,James Martin,Sports,Team Sports,424.5,9,0.0,0.0,3820.5,Credit Card,2023-09-02,2023,9,3,2023-09,Cancelled,False,Central,Missouri
ORD-103430,CUST-3914,Patricia Williams,Toys,Stem Toys,873.52,6,0.0,0.0,5241.12,Unknown,2022-12-14,2022,12,4,2022-12,Shipped,False,South,Texas
ORD-108190,CUST-2533,Mark King,Toys,Board Games,1310.72,1,10.0,131.07,1179.65,Gift Card,2023-06-14,2023,6,2,2023-06,Processing,False,West,California
ORD-113286,CUST-2726,Anonymous,Food & Beverage,Snacks,1319.2,1,5.0,65.96,1253.24,Gift Card,2022-05-05,2022,5,2,2022-05,Delivered,False,East,Ohio
ORD-107069,CUST-1917,David Smith,Electronics,Smartphones,278.47,6,25.0,417.71,1253.11,Paypal,2024-02-27,2024,2,1,2024-02,Processing,False,East,Indiana
ORD-104361,CUST-4381,Lisa Wright,Beauty,Haircare,908.52,7,0.0,0.0,6359.64,Paypal,2023-08-14,2023,8,3,2023-08,Unknown,False,South,Virginia
ORD-110616,CUST-4239,Barbara Smith,Food & Beverage,Coffee & Tea,1393.97,1,0.0,0.0,1393.97,Gift Card,2023-12-23,2023,12,4,2023-12,Processing,False,West,California
ORD-109454,CUST-4454,Anthony Thomas,Electronics,Tablets,1289.85,3,0.0,0.0,3869.55,Credit Card,2023-01-31,2023,1,1,2023-01,Shipped,False,West,California
ORD-101771,CUST-4262,Betty Smith,Electronics,Tablets,741.74,7,10.0,519.22,4672.96,Bank Transfer,2022-04-07,2022,4,2,2022-04,Shipped,False,Central,Minnesota
ORD-103511,CUST-5633,Karen Harris,Sports,Outdoor Gear,741.74,5,5.0,185.44,3523.26,Debit Card,2024-01-21,2024,1,1,2024-01,Delivered,False,West,Arizona
ORD-100271,CUST-2555,Thomas Taylor,Clothing,Kids' Wear,1216.12,5,10.0,608.06,5472.54,Debit Card,2024-06-14,2024,6,2,2024-06,Delivered,False,South,Texas
ORD-112984,CUST-4425,David Johnson,Home & Garden,Furniture,519.22,2,15.0,155.77,882.67,Unknown,2022-10-14,2022,10,4,2022-10,Shipped,False,West,Oregon
ORD-108436,CUST-4655,Anonymous,Food & Beverage,Beverages,677.89,3,0.0,0.0,2033.67,Paypal,2023-06-14,2023,6,2,2023-06,Returned,True,West,Arizona
ORD-112605,CUST-5167,James King,Home & Garden,Kitchenware,679.49,9,20.0,1223.08,4892.33,Debit Card,2023-01-31,2023,1,1,2023-01,Shipped,False,West,California
ORD-112764,CUST-4807,Margaret Robinson,Beauty,Haircare,1143.7,2,15.0,343.11,1944.29,Credit Card,2022-12-17,2022,12,4,2022-12,Cancelled,False,East,Indiana
ORD-102032,CUST-5054,John Johnson,Electronics,Headphones,698.58,7,0.0,0.0,4890.06,Debit Card,2023-04-26,2023,4,2,2023-04,Processing,False,West,Arizona
ORD-114524,CUST-2115,Daniel Allen,Beauty,Makeup,746.56,7,15.0,783.89,4442.03,Unknown,2024-06-29,2024,6,2,2024-06,Delivered,False,North,New York
ORD-112316,CUST-4134,Donald Smith,Clothing,Men'S Wear,632.38,3,5.0,94.86,1802.28,Gift Card,2022-10-25,2022,10,4,2022-10,Delivered,False,South,Texas
ORD-109005,CUST-2648,Patricia Williams,Food & Beverage,Snacks,514.16,2,10.0,102.83,925.49,Gift Card,2023-01-16,2023,1,1,2023-01,Processing,False,Central,Kansas
ORD-114648,CUST-4606,Jennifer Harris,Home & Garden,Garden Tools,1234.43,9,5.0,555.49,10554.38,Paypal,2023-11-17,2023,11,4,2023-11,Processing,False,Central,Minnesota
ORD-103810,CUST-3163,Christopher King,Food & Beverage,Snacks,1039.56,9,0.0,0.0,9356.04,Credit Card,2023-06-08,2023,6,2,2023-06,Delivered,False,South,Georgia
ORD-113610,CUST-5991,Joseph Jones,Home & Garden,Lighting,838.23,3,0.0,0.0,2514.69,Gift Card,2023-09-21,2023,9,3,2023-09,Returned,True,South,Georgia
ORD-109996,CUST-1786,Sandra Wright,Beauty,Fragrances,1346.78,4,0.0,0.0,5387.12,Debit Card,2024-03-13,2024,3,1,2024-03,Cancelled,False,West,California
ORD-113914,CUST-4658,Thomas Martin,Books,Non-Fiction,712.94,9,0.0,0.0,6416.46,Credit Card,2023-08-21,2023,8,3,2023-08,Cancelled,False,North,New York
ORD-104346,CUST-5919,Donald Thompson,Clothing,Footwear,1200.68,9,0.0,0.0,10806.12,Gift Card,2024-03-20,2024,3,1,2024-03,Cancelled,False,West,Arizona
ORD-110653,CUST-5942,Sandra Miller,Electronics,Tablets,855.87,8,20.0,1369.39,5477.57,Bank Transfer,2022-09-10,2022,9,3,2022-09,Cancelled,False,West,Arizona
ORD-100545,CUST-3025,David Wright,Home & Garden,Garden Tools,540.45,7,10.0,378.32,3404.83,Credit Card,2022-12-21,2022,12,4,2022-12,Returned,True,East,Indiana
ORD-103241,CUST-4200,Sandra Martin,Books,Non-Fiction,646.27,4,0.0,0.0,2585.08,Gift Card,2023-07-07,2023,7,3,2023-07,Returned,True,East,Indiana
ORD-108930,CUST-1538,Sandra Johnson,Food & Beverage,Beverages,593.61,2,10.0,118.72,1068.5,Debit Card,2023-03-14,2023,3,1,2023-03,Shipped,False,Central,Minnesota
ORD-108502,CUST-5770,Donald Davis,Books,Children'S,424.55,3,15.0,191.05,1082.6,Gift Card,2023-06-20,2023,6,2,2023-06,Shipped,False,East,Indiana
ORD-111713,CUST-1079,Lisa Young,Toys,Board Games,616.22,4,0.0,0.0,2464.88,Credit Card,2022-02-17,2022,2,1,2022-02,Unknown,False,East,Wisconsin
ORD-109323,CUST-5711,Jessica Johnson,Toys,Puzzles,645.94,4,5.0,129.19,2454.57,Debit Card,2022-04-16,2022,4,2,2022-04,Delivered,False,South,Florida
ORD-112303,CUST-1276,Donald Lewis,Electronics,Smartphones,940.37,5,15.0,705.28,3996.57,Gift Card,2024-06-25,2024,6,2,2024-06,Processing,False,West,California
ORD-110961,CUST-5229,Mary White,Beauty,Skincare,741.74,7,0.0,0.0,5192.18,Credit Card,2022-01-22,2022,1,1,2022-01,Delivered,False,North,New York
ORD-107564,CUST-5560,Patricia Miller,Clothing,Kids' Wear,752.96,7,0.0,0.0,5270.72,Credit Card,2024-06-06,2024,6,2,2024-06,Processing,False,South,North Carolina
ORD-100920,CUST-1721,William Miller,Electronics,Smartphones,1303.36,7,10.0,912.35,8211.17,Bank Transfer,2023-05-21,2023,5,2,2023-05,Delivered,False,Central,Colorado
ORD-113824,CUST-3255,Thomas Lewis,Sports,Cycling,900.49,5,5.0,225.12,4277.33,Debit Card,2024-03-09,2024,3,1,2024-03,Returned,True,North,New Jersey
ORD-111779,CUST-3713,Richard Allen,Sports,Team Sports,1018.7,5,0.0,0.0,5093.5,Bank Transfer,2024-02-26,2024,2,1,2024-02,Shipped,False,South,Georgia
ORD-106640,CUST-3271,Margaret Jackson,Food & Beverage,Snacks,1135.75,1,0.0,0.0,1135.75,Gift Card,2023-09-24,2023,9,3,2023-09,Processing,False,East,Michigan
ORD-112151,CUST-5377,Thomas Anderson,Food & Beverage,Coffee & Tea,733.72,4,0.0,0.0,2934.88,Gift Card,2023-11-15,2023,11,4,2023-11,Shipped,False,East,Illinois
ORD-107694,CUST-1152,Jennifer Young,Sports,Outdoor Gear,1404.31,2,0.0,0.0,2808.62,Debit Card,2024-02-01,2024,2,1,2024-02,Unknown,False,South,Texas
ORD-108230,CUST-1705,Sarah Williams,Clothing,Footwear,308.48,4,0.0,0.0,1233.92,Gift Card,2022-11-22,2022,11,4,2022-11,Shipped,False,Central,Missouri
ORD-112651,CUST-1786,Richard Anderson,Clothing,Footwear,273.87,9,0.0,0.0,2464.83,Paypal,2023-11-28,2023,11,4,2023-11,Processing,False,North,New York
ORD-107126,CUST-1957,Barbara Allen,Toys,Action Figures,110.34,7,0.0,0.0,772.38,Gift Card,2022-05-30,2022,5,2,2022-05,Returned,True,East,Indiana
ORD-104278,CUST-5949,Thomas King,Sports,Team Sports,194.6,1,5.0,9.73,184.87,Bank Transfer,2023-05-16,2023,5,2,2023-05,Returned,True,North,Massachusetts
ORD-102983,CUST-2806,Margaret Jones,Electronics,Smartphones,1226.61,5,10.0,613.3,5519.75,Debit Card,2022-02-23,2022,2,1,2022-02,Cancelled,False,North,Massachusetts
ORD-100130,CUST-3185,Anthony Thomas,Electronics,Headphones,741.74,6,0.0,0.0,4450.44,Gift Card,2022-12-28,2022,12,4,2022-12,Returned,True,East,Michigan
ORD-107980,CUST-3132,Donald Young,Home & Garden,Furniture,304.51,7,0.0,0.0,2131.57,Gift Card,2023-12-09,2023,12,4,2023-12,Delivered,False,East,Ohio
ORD-102667,CUST-4580,Betty Martin,Electronics,Laptops,979.2,1,5.0,48.96,930.24,Debit Card,2023-05-05,2023,5,2,2023-05,Returned,True,Central,Missouri
ORD-107138,CUST-3596,William Robinson,Clothing,Kids' Wear,1005.24,5,5.0,251.31,4774.89,Paypal,2024-02-25,2024,2,1,2024-02,Cancelled,False,West,California
ORD-103223,CUST-3346,Susan Johnson,Electronics,Headphones,33.6,2,10.0,6.72,60.48,Credit Card,2022-09-15,2022,9,3,2022-09,Shipped,False,Central,Minnesota
ORD-109374,CUST-1993,James White,Electronics,Tablets,117.95,9,5.0,53.08,1008.47,Gift Card,2023-05-03,2023,5,2,2023-05,Cancelled,False,West,Washington
ORD-107693,CUST-2479,Joseph Thomas,Books,Academic,891.51,4,0.0,0.0,3566.04,Bank Transfer,2024-04-17,2024,4,2,2024-04,Delivered,False,West,California
ORD-105392,CUST-5502,Charles Anderson,Clothing,Accessories,1302.63,4,5.0,260.53,4949.99,Paypal,2024-06-08,2024,6,2,2024-06,Returned,True,North,New York
ORD-100614,CUST-1411,Barbara Williams,Home & Garden,Furniture,1311.0,2,15.0,393.3,2228.7,Gift Card,2023-07-05,2023,7,3,2023-07,Returned,True,West,Oregon
ORD-101466,CUST-4569,Thomas Williams,Beauty,Makeup,1465.88,8,0.0,0.0,11727.04,Gift Card,2024-04-07,2024,4,2,2024-04,Processing,False,West,Oregon
ORD-104497,CUST-2997,Michael Thomas,Electronics,Laptops,741.74,7,0.0,0.0,5192.18,Bank Transfer,2023-11-12,2023,11,4,2023-11,Delivered,False,South,Florida
ORD-103042,CUST-1780,Mark Wilson,Books,Comics,174.39,2,0.0,0.0,348.78,Paypal,2024-06-18,2024,6,2,2024-06,Processing,False,East,Wisconsin
ORD-109126,CUST-4959,William Thompson,Home & Garden,Kitchenware,741.74,4,0.0,0.0,2966.96,Paypal,2022-07-24,2022,7,3,2022-07,Cancelled,False,South,Florida
ORD-102419,CUST-2919,Mary Robinson,Books,Academic,585.04,6,25.0,877.56,2632.68,Gift Card,2023-06-14,2023,6,2,2023-06,Returned,True,West,Oregon
ORD-105085,CUST-1443,Thomas Anderson,Home & Garden,Bedding,759.84,2,0.0,0.0,1519.68,Debit Card,2023-03-25,2023,3,1,2023-03,Delivered,False,West,Oregon
ORD-103294,CUST-1944,Christopher Miller,Clothing,Accessories,741.74,6,5.0,222.52,4227.92,Gift Card,2024-06-17,2024,6,2,2024-06,Returned,True,Central,Missouri
ORD-106737,CUST-4680,Michael Lewis,Clothing,Men'S Wear,741.74,7,0.0,0.0,5192.18,Bank Transfer,2023-02-17,2023,2,1,2023-02,Shipped,False,North,Massachusetts
ORD-101500,CUST-4677,Michael King,Food & Beverage,Coffee & Tea,781.03,9,5.0,351.46,6677.81,Credit Card,2022-12-27,2022,12,4,2022-12,Delivered,False,North,Massachusetts
ORD-113014,CUST-3602,Lisa Jackson,Toys,Stem Toys,1438.72,3,0.0,0.0,4316.16,Gift Card,2023-06-07,2023,6,2,2023-06,Processing,False,Central,Colorado
ORD-109018,CUST-3692,Patricia Allen,Food & Beverage,Snacks,63.12,9,0.0,0.0,568.08,Debit Card,2022-04-06,2022,4,2,2022-04,Cancelled,False,East,Illinois
ORD-101521,CUST-4020,Anonymous,Books,Non-Fiction,1401.98,8,5.0,560.79,10655.05,Credit Card,2023-07-23,2023,7,3,2023-07,Shipped,False,South,Virginia
ORD-113823,CUST-5654,Michael Harris,Toys,Dolls,598.74,4,10.0,239.5,2155.46,Credit Card,2022-06-25,2022,6,2,2022-06,Cancelled,False,Central,Kansas
ORD-111122,CUST-5891,Jessica Thompson,Beauty,Fragrances,559.74,2,0.0,0.0,1119.48,Credit Card,2023-12-13,2023,12,4,2023-12,Processing,False,Central,Minnesota
ORD-104232,CUST-3036,John Jackson,Food & Beverage,Organic,541.14,7,0.0,0.0,3787.98,Gift Card,2022-12-22,2022,12,4,2022-12,Returned,True,West,Arizona
ORD-107686,CUST-2639,William Smith,Home & Garden,Garden Tools,1122.1,4,0.0,0.0,4488.4,Bank Transfer,2024-02-18,2024,2,1,2024-02,Returned,True,West,California
ORD-108820,CUST-3973,Lisa Jones,Sports,Fitness Equipment,130.39,6,0.0,0.0,782.34,Debit Card,2022-04-25,2022,4,2,2022-04,Delivered,False,East,Indiana
ORD-104430,CUST-5820,Nancy Thompson,Clothing,Kids' Wear,1017.93,7,15.0,1068.83,6056.68,Credit Card,2023-05-11,2023,5,2,2023-05,Delivered,False,East,Wisconsin
ORD-112045,CUST-3654,Barbara Miller,Sports,Water Sports,147.83,3,20.0,88.7,354.79,Bank Transfer,2022-08-26,2022,8,3,2022-08,Delivered,False,West,California
ORD-100390,CUST-3044,Barbara Anderson,Sports,Cycling,1485.81,6,15.0,1337.23,7577.63,Unknown,2023-11-01,2023,11,4,2023-11,Delivered,False,Central,Colorado
ORD-112537,CUST-3798,Karen Garcia,Clothing,Footwear,1083.1,2,20.0,433.24,1732.96,Debit Card,2022-04-04,2022,4,2,2022-04,Processing,False,East,Indiana
ORD-114944,CUST-3859,Anonymous,Beauty,Skincare,210.64,8,25.0,421.28,1263.84,Bank Transfer,2023-06-12,2023,6,2,2023-06,Delivered,False,Central,Missouri
ORD-107124,CUST-2320,David Thompson,Electronics,Smartphones,617.99,5,0.0,0.0,3089.95,Credit Card,2023-09-23,2023,9,3,2023-09,Delivered,False,South,Georgia
ORD-105913,CUST-5265,Robert Anderson,Books,Children'S,631.29,6,0.0,0.0,3787.74,Gift Card,2023-08-03,2023,8,3,2023-08,Returned,True,West,California
ORD-112182,CUST-1289,David Johnson,Beauty,Personal Care,827.23,7,0.0,0.0,5790.61,Bank Transfer,2023-10-04,2023,10,4,2023-10,Delivered,False,West,Nevada
ORD-108592,CUST-4090,Joseph Allen,Food & Beverage,Supplements,607.32,1,15.0,91.1,516.22,Credit Card,2023-10-01,2023,10,4,2023-10,Cancelled,False,West,Arizona
ORD-104806,CUST-1702,Betty Williams,Home & Garden,Furniture,121.4,1,0.0,0.0,121.4,Paypal,2022-05-16,2022,5,2,2022-05,Returned,True,North,Massachusetts
ORD-113327,CUST-4563,Anonymous,Beauty,Personal Care,447.51,2,0.0,0.0,895.02,Debit Card,2023-09-03,2023,9,3,2023-09,Returned,True,West,Oregon
ORD-113574,CUST-2996,Linda Anderson,Food & Beverage,Coffee & Tea,809.07,8,0.0,0.0,6472.56,Debit Card,2024-04-20,2024,4,2,2024-04,Processing,False,North,New York
ORD-111551,CUST-5785,Mark Thomas,Toys,Action Figures,1087.58,5,5.0,271.9,5166.0,Gift Card,2022-11-20,2022,11,4,2022-11,Delivered,False,West,Washington
ORD-108238,CUST-2360,Mary Young,Books,Children'S,945.53,7,0.0,0.0,6618.71,Debit Card,2024-04-20,2024,4,2,2024-04,Returned,True,East,Indiana
ORD-108044,CUST-3234,Daniel Young,Toys,Dolls,741.74,2,10.0,148.35,1335.13,Gift Card,2022-06-29,2022,6,2,2022-06,Delivered,False,East,Indiana
ORD-114823,CUST-3903,Charles Brown,Food & Beverage,Coffee & Tea,421.55,1,5.0,21.08,400.47,Credit Card,2023-12-12,2023,12,4,2023-12,Shipped,False,West,Nevada
ORD-103993,CUST-4444,David Young,Beauty,Makeup,81.68,5,10.0,40.84,367.56,Unknown,2023-07-04,2023,7,3,2023-07,Delivered,False,West,Washington
ORD-111834,CUST-3217,Mary Wilson,Clothing,Accessories,802.13,2,0.0,0.0,1604.26,Gift Card,2023-05-13,2023,5,2,2023-05,Returned,True,North,New Jersey
ORD-111918,CUST-3731,Robert Miller,Toys,Board Games,370.81,4,0.0,0.0,1483.24,Bank Transfer,2023-06-09,2023,6,2,2023-06,Shipped,False,South,Virginia
ORD-114474,CUST-2034,Jennifer Allen,Home & Garden,Lighting,588.82,8,0.0,0.0,4710.56,Credit Card,2024-01-31,2024,1,1,2024-01,Delivered,False,Central,Kansas
ORD-106609,CUST-3320,Donald Allen,Food & Beverage,Organic,465.99,1,0.0,0.0,465.99,Unknown,2022-05-01,2022,5,2,2022-05,Returned,True,South,Texas
ORD-105319,CUST-3227,James Martin,Food & Beverage,Coffee & Tea,871.85,2,20.0,348.74,1394.96,Gift Card,2023-03-23,2023,3,1,2023-03,Processing,False,North,Pennsylvania
ORD-114912,CUST-4151,Michael White,Books,Non-Fiction,1110.63,2,0.0,0.0,2221.26,Paypal,2023-03-15,2023,3,1,2023-03,Cancelled,False,West,California
ORD-107119,CUST-5385,Linda Allen,Clothing,Women'S Wear,859.99,5,5.0,215.0,4084.95,Debit Card,2023-05-23,2023,5,2,2023-05,Shipped,False,South,North Carolina
ORD-102421,CUST-2779,Christopher Davis,Home & Garden,Furniture,39.91,5,15.0,29.93,169.62,Debit Card,2024-06-21,2024,6,2,2024-06,Delivered,False,South,Georgia
ORD-105604,CUST-5674,Donald Allen,Electronics,Headphones,64.5,4,0.0,0.0,258.0,Debit Card,2023-01-24,2023,1,1,2023-01,Processing,False,West,Arizona
ORD-101750,CUST-2092,Susan Young,Home & Garden,Furniture,805.29,1,0.0,0.0,805.29,Paypal,2024-06-17,2024,6,2,2024-06,Delivered,False,West,Nevada
ORD-114882,CUST-2453,Linda Jackson,Electronics,Tablets,870.94,5,10.0,435.47,3919.23,Paypal,2023-05-29,2023,5,2,2023-05,Processing,False,Central,Kansas
ORD-113670,CUST-4241,Lisa Anderson,Clothing,Kids' Wear,250.24,6,5.0,75.07,1426.37,Credit Card,2023-10-05,2023,10,4,2023-10,Delivered,False,West,California
ORD-112254,CUST-3395,James Lewis,Home & Garden,Garden Tools,741.74,7,5.0,259.61,4932.57,Credit Card,2023-05-16,2023,5,2,2023-05,Delivered,False,South,Georgia
ORD-114722,CUST-1622,Mary Robinson,Home & Garden,Furniture,535.08,7,10.0,374.56,3371.0,Bank Transfer,2023-09-23,2023,9,3,2023-09,Cancelled,False,South,Virginia
ORD-100338,CUST-1064,Mark Wilson,Clothing,Women'S Wear,713.89,3,0.0,0.0,2141.67,Credit Card,2022-07-10,2022,7,3,2022-07,Cancelled,False,South,Florida
ORD-108407,CUST-2192,Robert Wilson,Clothing,Kids' Wear,366.05,8,0.0,0.0,2928.4,Gift Card,2022-04-08,2022,4,2,2022-04,Unknown,False,South,Texas
ORD-111855,CUST-5619,Emily Miller,Sports,Team Sports,184.4,9,0.0,0.0,1659.6,Gift Card,2022-09-26,2022,9,3,2022-09,Processing,False,East,Ohio
ORD-101341,CUST-3559,Sandra Jones,Beauty,Skincare,696.62,2,0.0,0.0,1393.24,Paypal,2023-04-17,2023,4,2,2023-04,Cancelled,False,South,Texas
ORD-114465,CUST-5450,Patricia Miller,Clothing,Women'S Wear,513.97,9,0.0,0.0,4625.73,Bank Transfer,2022-05-05,2022,5,2,2022-05,Shipped,False,South,Virginia
ORD-107982,CUST-5126,Nancy Williams,Food & Beverage,Supplements,741.74,3,0.0,0.0,2225.22,Gift Card,2022-01-19,2022,1,1,2022-01,Shipped,False,Central,Kansas
ORD-112086,CUST-2603,Joseph Thomas,Electronics,Laptops,943.02,6,5.0,282.91,5375.21,Gift Card,2023-08-04,2023,8,3,2023-08,Returned,True,South,Florida
