order_id,customer_id,customer_name,category,sub_category,unit_price,quantity,discount_pct,payment_method,order_date,shipping_status,region,state
ORD-105832,CUST-2657,Christopher Martin,Toys,Puzzles,1225.0,1,0,PayPal,2023-04-18,Processing,East,Michigan
ORD-109821,CUST-3666,,sports,Outdoor Gear,1128.15,7,0,Gift Card,24-Apr-2023,Cancelled,Central,Minnesota
ORD-104888,CUST-3587,Donald Smith,Beauty,Personal Care,42.9,9,,Debit Card,07/03/2022,Delivered,Central,Iowa
ORD-105904,CUST-5980,William Jones,SPORTS,Cycling,153.22,6,5,Gift Card,2024-03-22,DELIVERED,Central,Minnesota
ORD-100522,CUST-2440,Barbara Anderson,Food & Beverage,Snacks,1455.02,8,20,credit card,2023-12-06,Cancelled,East,Illinois
ORD-108043,CUST-5167,Betty Thomas,Books,Children's,1059.07,3,5,Bank Transfer,2022-08-06,SHIPPED,North,Pennsylvania
ORD-103607,CUST-1014,David Thompson,Clothing,Men's Wear,432.13,7,0,PayPal,03/29/2022,RETURNED,South,Florida
ORD-109120,CUST-5250,John Thomas,FOOD & BEVERAGE,Beverages,1334.25,5,,CREDIT CARD,2024-01-28,Returned,Central,Colorado
ORD-100234,CUST-2569,Robert Jones,Beauty,Skincare,296.89,4,15,PayPal,2022-05-09,Delivered,Central,Missouri
ORD-103796,CUST-4395,Daniel Miller,Home & Garden,Garden Tools,800.78,1,10,Credit Card,02/04/2022,Delivered,West,Nevada
ORD-106318,CUST-5364,Charles King,electronics,Cameras,973.34,6,25,Gift Card,2024-02-13,Processing,East,Michigan
ORD-107094,CUST-3808,,Beauty,Makeup,538.3,9,0,Credit Card,29-Oct-2023,Processing,West,California
ORD-110202,CUST-4298,David Thompson,electronics,Smartphones,461.62,5,15,paypal,28-May-2024,Cancelled,North,Connecticut
ORD-101948,CUST-5848,Michael Wright,Sports,Team Sports,495.65,2,,PayPal,02/20/2024,Returned,East,Indiana
ORD-106361,CUST-1503,Jennifer Jackson,Toys,Dolls,701.26,3,0,gift card,07/31/2023,Delivered,North,Massachusetts
ORD-114251,CUST-2124,Sarah Davis,Clothing,Men's Wear,1284.16,6,0,Bank Transfer,06/17/2022,returned,South,Virginia
ORD-111881,CUST-5127,Mark Young,  Books  ,Non-Fiction,328.95,4,20,Credit Card,07/31/2023,Delivered,North,Connecticut
ORD-106091,CUST-3379,Mark Williams,Sports,Cycling,1164.92,4,0,Debit Card,02/28/2022,Shipped,South,Virginia
ORD-110863,CUST-5111,Emily Harris,TOYS,Dolls,762.22,8,0,Gift Card,2023-07-30,Returned,West,Oregon
ORD-113778,CUST-3130,Charles Jackson,Beauty,Makeup,1187.04,9,0,Debit Card,18-Mar-2023,Shipped,East,Ohio
ORD-102224,CUST-2434,John Robinson,CLOTHING,Footwear,23.54,2,10,PayPal,02/14/2022,Delivered,East,Ohio
ORD-109298,CUST-4724,John Harris,ELECTRONICS,Smartphones,1415.43,9,0,Debit Card,03/18/2022,Processing,West,Nevada
ORD-113714,CUST-4361,Richard Young,Beauty,Haircare,288.05,7,,,08/08/2023,delivered,South,North Carolina
ORD-109010,CUST-4828,Thomas Wilson,Clothing,Kids' Wear,433.56,6,0,Credit Card,02/17/2023,Processing,Central,Iowa
ORD-105571,CUST-4377,Margaret King,Sports,Cycling,102.59,6,5,Gift Card,2023-02-07,Processing,East,Wisconsin
ORD-104523,CUST-1060,Michael Anderson,Home & Garden,Kitchenware,897.43,2,10,PAYPAL,12-Mar-2023,Cancelled,Central,Missouri
ORD-105793,CUST-2286,John Allen,SPORTS,Water Sports,1374.14,9,15,credit card,2024-02-21,Returned,West,Arizona
ORD-113321,CUST-2525,Karen King,Books,Comics,511.85,2,0,Gift Card,11/21/2023,Delivered,South,North Carolina
ORD-105738,CUST-3718,Robert Young,Clothing,Accessories,63.31,6,0,Gift Card,07-Jan-2022,Delivered,North,New York
ORD-102624,CUST-2403,Mary Thomas,Clothing,Women's Wear,569.09,3,,Debit Card,07-Jun-2024,Delivered,West,Oregon
ORD-104728,CUST-4847,David Williams,Electronics,Laptops,1114.73,4,,CREDIT CARD,2022-09-15,Cancelled,North,Pennsylvania
ORD-107818,CUST-3972,Mary Wilson,BOOKS,Children's,1359.39,3,,Credit Card,2023-05-16,  Shipped  ,East,Illinois
ORD-108859,CUST-1424,James Taylor,CLOTHING,Kids' Wear,934.93,6,20,Credit Card,2024-02-04,DELIVERED,North,Connecticut
ORD-103975,CUST-5155,Nancy Young,Books,Non-Fiction,1356.84,7,10,Credit Card,2023-11-02,Processing,East,Illinois
ORD-113825,CUST-5869,Nancy Miller,Toys,Board Games,366.11,7,0,Gift Card,11/22/2022,Delivered,West,Oregon
ORD-109080,CUST-2403,David Martin,Electronics,Cameras,510.27,6,0,  Gift Card  ,09-Aug-2023,Delivered,West,California
ORD-111262,CUST-2034,Matthew Allen,electronics,Tablets,920.41,3,20,Gift Card,2024-03-29,shipped,East,Illinois
ORD-102437,CUST-4387,Susan Jones,Toys,Action Figures,513.88,4,0,,03/13/2023,  Delivered  ,East,Ohio
ORD-106056,CUST-3398,Daniel Davis,Toys,Puzzles,710.49,4,0,  PayPal  ,27-Sep-2022,Shipped,Central,Colorado
ORD-109009,CUST-4897,Ashley Miller,SPORTS,Water Sports,871.41,6,10,Bank Transfer,2024-04-09,Delivered,East,Indiana
ORD-106352,CUST-3523,Barbara Thompson,Clothing,Women's Wear,61.11,3,0,DEBIT CARD,06/10/2022,,West,Oregon
ORD-110533,CUST-4256,Daniel Smith,Electronics,Cameras,85.93,9,0,Credit Card,2023-11-26,cancelled,South,Georgia
ORD-103167,CUST-5829,Christopher Harris,Beauty,Skincare,162.56,6,0,,10-Feb-2022,processing,South,North Carolina
ORD-101809,CUST-4652,Barbara Lewis,clothing,Men's Wear,152.1,9,10,PayPal,2023-06-10,Shipped,West,Oregon
ORD-112255,CUST-2062,Charles Williams,Home & Garden,Furniture,895.73,4,0,GIFT CARD,2022-09-02,Returned,West,California
ORD-107161,CUST-3374,Jessica Wilson,Books,Academic,619.34,4,0,DEBIT CARD,2024-04-24,Processing,North,Massachusetts
ORD-109456,CUST-1119,Karen Martin,clothing,Footwear,573.39,4,15,PayPal,2022-11-30,Processing,West,Washington
ORD-105086,CUST-5306,Emily Smith,Electronics,Tablets,1154.28,8,0,PayPal,06/24/2024,Delivered,North,New York
ORD-112768,CUST-4261,Jessica Martin,Sports,Cycling,452.1,5,0,GIFT CARD,2024-04-20,Cancelled,South,Georgia
ORD-107016,CUST-4137,Jessica Anderson,Sports,Cycling,365.82,8,5,DEBIT CARD,07-Mar-2022,Returned,Central,Minnesota
ORD-111796,CUST-1902,,Food & Beverage,Organic,341.44,9,0,Credit Card,2023-08-24,Cancelled,South,Florida
ORD-104945,CUST-1309,Mark King,Home & Garden,Garden Tools,1411.78,6,0,PayPal,05/18/2024,Processing,East,Wisconsin
ORD-106046,CUST-1293,Lisa Garcia,Food & Beverage,Organic,163.17,7,5,Credit Card,10/09/2022,Returned,North,Massachusetts
ORD-112684,CUST-1954,Sandra Taylor,Food & Beverage,Beverages,784.3,4,0,Credit Card,2023-12-29,  Processing  ,North,Massachusetts
ORD-114041,CUST-3206,Thomas Wilson,beauty,Skincare,233.44,7,0,Debit Card,06/18/2022,Cancelled,South,Virginia
ORD-106919,CUST-5658,Emily Thomas,Beauty,Fragrances,620.86,3,15,PayPal,12/28/2022,Shipped,Central,Kansas
ORD-105590,CUST-1133,Donald Lewis,BOOKS,Comics,470.92,1,10,Gift Card,03/10/2023,Delivered,West,California
ORD-107226,CUST-2143,Anthony Jones,Home & Garden,Kitchenware,1289.69,9,20,Debit Card,25-Oct-2022,cancelled,West,Washington
ORD-101228,CUST-5540,Karen Harris,Books,Fiction,1476.05,9,5,GIFT CARD,11/18/2022,delivered,West,California
ORD-111665,CUST-1435,John Lewis,Electronics,Cameras,536.23,5,10,Bank Transfer,02/25/2022,processing,South,North Carolina
ORD-106846,CUST-5157,Lisa Harris,Beauty,Fragrances,627.35,5,0,Debit Card,2023-02-09,Returned,Central,Kansas
ORD-108244,CUST-4682,Joseph Thompson,Electronics,Laptops,502.76,6,15,Bank Transfer,2023-10-19,Delivered,Central,Minnesota
ORD-111711,CUST-1630,Margaret Jackson,Books,Academic,180.61,4,,PayPal,17-Oct-2022,returned,South,Florida
ORD-106555,CUST-2372,Anthony Anderson,Clothing,Footwear,1070.96,5,0,  PayPal  ,2024-01-10,Returned,South,Georgia
ORD-100159,CUST-3519,Lisa Williams,Home & Garden,Lighting,1093.68,7,20,Bank Transfer,2022-08-26,Cancelled,Central,Iowa
ORD-108851,CUST-2571,Robert Thompson,Electronics,Cameras,708.09,7,0,Credit Card,10/26/2022,Processing,Central,Minnesota
ORD-109779,CUST-4077,James Allen,Beauty,Makeup,925.02,3,0,PayPal,16-Feb-2022,Shipped,South,Georgia
ORD-101589,CUST-1765,,Toys,Dolls,1077.81,8,0,Debit Card,26-Jan-2022,Delivered,West,Washington
ORD-114911,CUST-3677,Nancy Martin,Electronics,Cameras,818.13,9,0,Gift Card,03/19/2024,DELIVERED,North,Pennsylvania
ORD-114379,CUST-4901,Mark Johnson,Sports,Water Sports,58.27,,0,,2023-12-23,  Shipped  ,Central,Minnesota
ORD-111752,CUST-1923,Margaret Martin,Toys,Action Figures,1106.44,3,10,Credit Card,08/19/2023,Delivered,West,Oregon
ORD-114149,CUST-5944,John Anderson,Clothing,Women's Wear,239.17,1,0,Debit Card,04/10/2022,Shipped,East,Illinois
ORD-106687,CUST-4572,David Jackson,  Food & Beverage  ,Supplements,530.81,7,0,Gift Card,2023-11-05,SHIPPED,North,New Jersey
ORD-114164,CUST-4581,David Lewis,BOOKS,Academic,747.06,3,5,Gift Card,06/04/2022,returned,South,Georgia
ORD-111392,CUST-2686,Anthony Anderson,Books,Children's,980.53,6,15,Credit Card,07/15/2023,Delivered,South,Florida
ORD-110576,CUST-3215,Emily Jones,  Electronics  ,Headphones,1464.84,2,0,bank transfer,01/04/2023,Delivered,North,Connecticut
ORD-114791,CUST-2054,Jessica Johnson,Electronics,Laptops,548.18,2,15,Credit Card,01/25/2024,Cancelled,East,Illinois
ORD-107480,CUST-1861,Christopher Lewis,Beauty,Makeup,517.73,1,15,Credit Card,01/18/2024,delivered,South,North Carolina
ORD-114044,CUST-4866,James Johnson,Food & Beverage,Supplements,288.6,5,0,Gift Card,04/18/2022,  Cancelled  ,East,Illinois
ORD-101556,CUST-4054,Margaret White,  Food & Beverage  ,Snacks,918.42,,15,Gift Card,25-May-2022,Returned,West,California
ORD-102828,CUST-3033,Patricia Williams,Food & Beverage,Beverages,645.91,6,10,Bank Transfer,10-Apr-2022,processing,Central,Kansas
ORD-100436,CUST-1313,Daniel King,SPORTS,Water Sports,113.78,5,10,Credit Card,04/19/2023,Cancelled,East,Illinois
ORD-105789,CUST-3497,Michael Garcia,TOYS,STEM Toys,321.09,,0,Credit Card,20-Mar-2022,Processing,South,North Carolina
ORD-112349,CUST-5690,Margaret Anderson,Sports,Fitness Equipment,295.11,9,0,PayPal,06/16/2023,Processing,West,Washington
ORD-101588,CUST-5312,Joseph Walker,Food & Beverage,Organic,645.16,4,0,Debit Card,09/08/2023,Cancelled,South,North Carolina
ORD-107398,CUST-1790,Karen Brown,Electronics,Smartphones,1030.61,3,0,Credit Card,2023-09-24,Shipped,East,Michigan
ORD-102780,CUST-3614,Jennifer Allen,Books,Academic,79.72,8,10,Credit Card,15-Apr-2022,cancelled,Central,Missouri
ORD-113618,CUST-4896,Richard Taylor,FOOD & BEVERAGE,Supplements,31.59,8,15,PayPal,08/29/2022,Shipped,East,Ohio
ORD-109242,CUST-3503,Nancy King,Electronics,Smartphones,1049.46,1,,,29-Sep-2022,Delivered,South,Virginia
ORD-105686,CUST-2104,Betty Lewis,Beauty,Makeup,753.43,4,0,Gift Card,12/29/2022,CANCELLED,West,Washington
ORD-103965,CUST-4180,Emily Miller,Toys,Puzzles,1182.12,2,25,credit card,08-Aug-2023,Cancelled,North,New York
ORD-104727,CUST-4179,Betty Wilson,electronics,Tablets,1266.6,2,10,Credit Card,20-May-2023,CANCELLED,Central,Kansas
ORD-109165,CUST-4543,Richard Allen,clothing,Footwear,1231.59,6,,,2024-03-31,Processing,East,Ohio
ORD-101238,CUST-2185,David Johnson,Books,Non-Fiction,1452.45,2,0,BANK TRANSFER,09-Sep-2023,Processing,North,New York
ORD-102951,CUST-4465,Nancy Johnson,Toys,Board Games,1047.33,1,0,Debit Card,12-Sep-2023,Cancelled,West,California
ORD-110534,CUST-5055,Daniel Garcia,Electronics,Laptops,897.3,4,5,GIFT CARD,05/09/2022,Cancelled,East,Indiana
ORD-111047,CUST-4808,David Smith,electronics,Headphones,582.69,9,0,Bank Transfer,06/13/2022,PROCESSING,East,Wisconsin
ORD-111699,CUST-2365,Richard Robinson,BEAUTY,Skincare,139.37,1,15,gift card,24-Jul-2022,Delivered,North,New Jersey
ORD-113951,CUST-1953,Donald Thomas,BOOKS,Fiction,,1,10,Bank Transfer,03/12/2024,Shipped,East,Wisconsin
ORD-101497,CUST-4800,Linda Jackson,  Clothing  ,Footwear,697.92,1,0,Bank Transfer,2023-06-19,CANCELLED,South,Florida
ORD-106465,CUST-4944,Charles Harris,Books,Comics,87.76,9,5,Debit Card,2023-06-08,Processing,Central,Minnesota
ORD-107355,CUST-1142,Thomas Martin,CLOTHING,Men's Wear,1141.89,5,0,Gift Card,23-Mar-2023,Shipped,West,Arizona
ORD-107823,CUST-4182,John Brown,Home & Garden,Garden Tools,1092.73,8,15,Gift Card,06-Jan-2024,Returned,South,Florida
ORD-107547,CUST-5443,Christopher Thompson,electronics,Headphones,382.62,4,0,Bank Transfer,08-Feb-2023,  Cancelled  ,East,Illinois
ORD-107913,CUST-5307,Daniel Walker,Food & Beverage,Supplements,78.7,5,5,credit card,17-Aug-2022,Processing,East,Wisconsin
ORD-110614,CUST-2670,Michael Thomas,Home & Garden,Bedding,587.38,9,5,Credit Card,2023-07-03,Shipped,North,New Jersey
ORD-112974,CUST-4584,Daniel Jones,Sports,Outdoor Gear,1473.49,9,5,Debit Card,27-Dec-2022,Shipped,West,Arizona
ORD-105185,CUST-3663,Susan Davis,Home & Garden,Bedding,1412.29,8,5,Debit Card,05/07/2022,Cancelled,West,Washington
ORD-105647,CUST-4133,James Robinson,Electronics,Tablets,1104.17,6,10,Bank Transfer,03/30/2023,DELIVERED,North,New Jersey
ORD-114833,CUST-4246,Nancy Walker,Clothing,Accessories,644.41,7,20,Credit Card,09/08/2022,,South,Texas
ORD-105242,CUST-3534,Daniel Williams,food & beverage,Coffee & Tea,755.41,6,10,GIFT CARD,09/07/2023,Returned,West,Nevada
ORD-102130,CUST-2240,Joseph Jones,  Books  ,Fiction,247.54,8,0,Gift Card,2023-08-19,  Cancelled  ,North,Pennsylvania
ORD-102092,CUST-3755,Charles Garcia,Electronics,Headphones,309.63,4,10,Gift Card,06/21/2022,Returned,South,Georgia
ORD-105409,CUST-5789,William Miller,  Toys  ,Puzzles,791.51,5,5,Credit Card,2022-04-23,DELIVERED,West,California
ORD-110207,CUST-1077,John Miller,Electronics,Tablets,254.96,3,0,Credit Card,08/31/2023,Returned,Central,Minnesota
ORD-100187,CUST-1991,Margaret Jones,Food & Beverage,Snacks,835.03,9,0,Gift Card,01/26/2023,Returned,West,California
ORD-114442,CUST-4712,Charles Wright,Clothing,Kids' Wear,222.62,7,25,paypal,2024-03-20,Shipped,West,Nevada
ORD-107938,CUST-3144,Richard Taylor,Toys,Action Figures,542.21,2,10,PayPal,2022-03-04,Cancelled,West,Arizona
ORD-103655,CUST-1603,,Toys,STEM Toys,310.65,5,0,PayPal,04/19/2022,processing,Central,Iowa
ORD-103426,CUST-3685,Sarah Wright,Home & Garden,Furniture,847.28,5,10,BANK TRANSFER,2023-03-09,Cancelled,West,California
ORD-111605,CUST-1562,Karen Wilson,Beauty,Personal Care,1184.09,7,0,Debit Card,04/24/2023,Cancelled,West,Arizona
ORD-101381,CUST-4081,William Davis,Sports,Water Sports,589.67,6,0,Debit Card,05/14/2022,Shipped,North,Connecticut
ORD-112783,CUST-3647,Jessica Allen,beauty,Haircare,379.31,8,5,BANK TRANSFER,2024-05-22,processing,North,Connecticut
ORD-108605,CUST-4172,Karen Anderson,Electronics,Headphones,614.99,6,0,credit card,10/29/2023,RETURNED,Central,Iowa
ORD-107427,CUST-5400,Christopher Williams,Books,Academic,467.9,8,10,,20-Mar-2022,Cancelled,East,Ohio
ORD-105037,CUST-3033,,Electronics,Laptops,1454.88,9,0,Bank Transfer,2022-06-26,  Shipped  ,North,Pennsylvania
ORD-104897,CUST-5391,Emily Garcia,Home & Garden,Furniture,450.48,8,0,PayPal,03/29/2022,Cancelled,East,Michigan
ORD-103175,CUST-1690,Charles Wilson,FOOD & BEVERAGE,Beverages,282.54,3,5,Gift Card,05/07/2022,Delivered,North,New York
ORD-112896,CUST-3329,Sarah Jones,  Books  ,Fiction,743.23,6,25,Credit Card,24-Jan-2023,Shipped,Central,Iowa
ORD-112068,CUST-1507,Linda White,Sports,Water Sports,1295.85,3,0,Debit Card,13-Jun-2022,delivered,East,Indiana
ORD-108448,CUST-4194,Betty Thompson,Sports,Cycling,180.63,7,0,Gift Card,2024-06-03,SHIPPED,East,Illinois
ORD-106475,CUST-1724,Patricia Thomas,Toys,Dolls,1387.36,1,0,PayPal,04/29/2022,PROCESSING,West,Arizona
ORD-111989,CUST-4204,Mark Williams,BEAUTY,Skincare,1420.45,3,10,,11/03/2022,Cancelled,West,Arizona
ORD-102235,CUST-5652,Anthony Jackson,Electronics,Headphones,891.87,8,0,Credit Card,2022-10-23,Delivered,Central,Colorado
ORD-108068,CUST-1236,Christopher Robinson,Beauty,Haircare,676.44,8,5,,02/22/2022,Shipped,South,Florida
ORD-109959,CUST-4878,Anthony Miller,Home & Garden,Furniture,354.87,7,0,Credit Card,27-Oct-2022,Delivered,North,New York
ORD-104236,CUST-2217,Sandra Martin,sports,Outdoor Gear,90.04,4,15,Gift Card,2024-04-12,Delivered,West,Arizona
ORD-111231,CUST-4396,Mark Harris,Sports,Water Sports,916.49,6,10,Debit Card,25-Apr-2022,Shipped,West,Oregon
ORD-111580,CUST-4835,Lisa Miller,Clothing,Men's Wear,167.91,6,0,PayPal,2023-08-31,DELIVERED,South,Georgia
ORD-109764,CUST-5797,Ashley Davis,Electronics,Laptops,1327.44,7,0,Bank Transfer,11-Jun-2022,Returned,Central,Kansas
ORD-100024,CUST-4679,James Johnson,Sports,Fitness Equipment,686.82,1,0,PayPal,2022-03-14,Returned,South,Virginia
ORD-103363,CUST-5340,Jessica Williams,Sports,Cycling,399.77,1,5,bank transfer,2022-07-08,Cancelled,South,Florida
ORD-101088,CUST-3450,Thomas Garcia,Electronics,Laptops,1486.8,3,0,BANK TRANSFER,05-Feb-2022,PROCESSING,East,Michigan
ORD-110886,CUST-4116,Emily Allen,Beauty,Haircare,87.95,1,0,debit card,12-Aug-2023,shipped,South,Texas
ORD-108733,CUST-4700,Donald Miller,Toys,Board Games,683.98,6,10,PayPal,2023-02-05,Shipped,Central,Missouri
ORD-113881,CUST-1116,David Martin,Home & Garden,Kitchenware,701.95,8,5,PAYPAL,2023-07-22,Shipped,North,Connecticut
ORD-102841,CUST-5183,Ashley Jackson,food & beverage,Organic,1132.63,2,20,Debit Card,2023-01-20,processing,Central,Kansas
ORD-110503,CUST-2654,Susan White,Food & Beverage,Organic,480.42,9,0,PayPal,2022-06-23,Processing,South,North Carolina
ORD-107537,CUST-1626,Emily White,ELECTRONICS,Cameras,529.71,4,,Debit Card,11/21/2022,Cancelled,West,Arizona
ORD-107470,CUST-4336,Mary Harris,BOOKS,Non-Fiction,1227.77,8,0,Credit Card,2022-01-18,Cancelled,East,Michigan
ORD-114128,CUST-3135,Mark Davis,Home & Garden,Garden Tools,987.06,1,0,Credit Card,08/24/2023,Delivered,South,Florida
ORD-104152,CUST-1729,Donald Martin,Beauty,Haircare,1069.64,3,0,Credit Card,2022-01-23,Returned,Central,Minnesota
ORD-109501,CUST-1834,Betty Davis,Electronics,Headphones,,8,25,Debit Card,2022-09-29,Cancelled,Central,Iowa
ORD-100695,CUST-5853,Emily Jackson,Sports,Outdoor Gear,917.88,9,15,PayPal,26-Jun-2024,Cancelled,East,Ohio
ORD-113917,CUST-3031,Robert Martin,Toys,Puzzles,1106.06,5,0,  PayPal  ,2024-06-26,Shipped,East,Wisconsin
ORD-106337,CUST-5460,Joseph Allen,Beauty,Skincare,288.95,3,10,Gift Card,08/06/2022,Shipped,East,Wisconsin
ORD-101227,CUST-1562,Matthew Allen,Sports,Cycling,414.95,5,0,Gift Card,2022-05-06,delivered,South,Texas
ORD-101999,CUST-4683,Betty King,ELECTRONICS,Headphones,426.87,9,0,Bank Transfer,03/19/2024,Shipped,North,New York
ORD-100276,CUST-5441,Sandra Williams,  Food & Beverage  ,Supplements,1198.45,6,0,Bank Transfer,2023-01-18,Processing,South,Texas
ORD-114945,CUST-2477,David White,Books,Children's,1497.41,7,10,Debit Card,18-May-2022,Returned,North,Pennsylvania
ORD-105929,CUST-4600,Matthew Miller,CLOTHING,Kids' Wear,1339.24,8,0,PayPal,12/06/2023,Delivered,North,Massachusetts
ORD-102953,CUST-4986,Margaret Miller,Home & Garden,Bedding,695.27,4,,PayPal,05/28/2022,Returned,Central,Kansas
ORD-103637,CUST-1010,Jessica Miller,Clothing,Men's Wear,,8,10,Credit Card,04/26/2022,Returned,East,Indiana
ORD-103906,CUST-3204,Donald Wright,Books,Non-Fiction,773.57,7,5,PAYPAL,2022-12-30,delivered,South,Georgia
ORD-104778,CUST-4922,Linda Robinson,BOOKS,Comics,365.54,4,0,PayPal,08-Jul-2022,Returned,West,California
ORD-105845,CUST-1969,Jennifer Anderson,Books,Non-Fiction,358.53,8,10,debit card,01/26/2024,Cancelled,West,California
ORD-114691,CUST-3593,,Food & Beverage,Organic,290.23,4,0,Credit Card,2024-02-04,cancelled,South,Georgia
ORD-104117,CUST-1076,William Anderson,Food & Beverage,Snacks,,2,0,credit card,06/12/2023,Processing,North,New York
ORD-111467,CUST-5084,Susan Harris,Beauty,Personal Care,1031.13,8,0,Debit Card,10/03/2023,Returned,North,Connecticut
ORD-101137,CUST-5348,William Martin,Food & Beverage,Supplements,745.24,7,0,Gift Card,2022-11-29,Delivered,South,Texas
ORD-102767,CUST-4606,Mary Allen,TOYS,Board Games,366.63,1,10,Credit Card,04/07/2023,Shipped,West,Oregon
ORD-108182,CUST-4409,,  Sports  ,Fitness Equipment,108.14,9,0,PayPal,05/12/2022,Shipped,Central,Minnesota
ORD-112645,CUST-3125,Charles Jackson,Sports,Outdoor Gear,619.51,7,0,CREDIT CARD,2022-05-22,Processing,East,Ohio
ORD-112001,CUST-4190,Sarah Garcia,Toys,Dolls,,8,0,Bank Transfer,08/08/2022,processing,North,New York
ORD-107661,CUST-1389,Robert Wilson,home & garden,Furniture,934.09,6,0,PayPal,14-Sep-2022,Returned,Central,Missouri
ORD-109134,CUST-2697,Charles Young,Food & Beverage,Organic,1166.03,5,0,Credit Card,13-Dec-2023,CANCELLED,North,New Jersey
ORD-111254,CUST-2423,William Wilson,ELECTRONICS,Laptops,496.12,9,10,PayPal,08/17/2022,Shipped,West,California
ORD-102490,CUST-2541,Barbara King,home & garden,Lighting,432.25,7,0,Bank Transfer,2022-04-21,Shipped,Central,Colorado
ORD-114669,CUST-3886,Donald Walker,Toys,Board Games,588.34,9,10,PayPal,02-Feb-2024,Cancelled,South,North Carolina
ORD-107742,CUST-3234,Daniel Thomas,Beauty,Fragrances,1105.25,8,5,Debit Card,21-Apr-2024,Shipped,East,Wisconsin
ORD-103935,CUST-4065,Sandra White,Books,Non-Fiction,821.96,2,0,Bank Transfer,16-Sep-2023,Shipped,North,Connecticut
ORD-102384,CUST-5332,Linda Lewis,Home & Garden,Lighting,481.71,7,10,Bank Transfer,05-Mar-2024,Processing,Central,Missouri
ORD-108016,CUST-1447,Sarah Taylor,Sports,Cycling,712.45,2,0,PayPal,2022-09-21,PROCESSING,East,Indiana
ORD-107084,CUST-1175,Jessica Wilson,Sports,Outdoor Gear,973.91,8,0,Debit Card,08/01/2023,Delivered,South,Texas
ORD-100115,CUST-2252,Joseph Jackson,Books,Children's,1307.83,4,15,  Gift Card  ,06/06/2024,Shipped,North,Pennsylvania
ORD-101863,CUST-3132,Richard Taylor,books,Academic,,3,20,Bank Transfer,2023-02-22,Processing,East,Wisconsin
ORD-110750,CUST-1551,Margaret Jackson,Books,Academic,642.53,7,20,Bank Transfer,03/24/2024,Returned,West,Oregon
ORD-103119,CUST-1747,Sandra Smith,Electronics,Smartphones,325.54,8,15,Gift Card,06-Nov-2022,Shipped,South,Florida
ORD-104258,CUST-1645,,ELECTRONICS,Laptops,535.32,1,5,credit card,07/03/2023,,West,California
ORD-113995,CUST-2492,Nancy Martin,Home & Garden,Furniture,639.39,7,5,Gift Card,2022-05-19,Returned,West,Oregon
ORD-112817,CUST-5529,Barbara Young,Electronics,Headphones,1442.34,5,0,bank transfer,08/28/2022,Cancelled,South,Florida
ORD-102819,CUST-5150,Sarah Thomas,Toys,STEM Toys,538.76,9,0,Debit Card,14-May-2024,CANCELLED,Central,Kansas
ORD-114437,CUST-2538,Thomas Walker,sports,Cycling,665.95,3,15,PayPal,03/19/2023,Shipped,South,North Carolina
ORD-111364,CUST-2135,Nancy Anderson,Toys,Dolls,369.92,1,5,Debit Card,2024-04-09,cancelled,Central,Iowa
ORD-113779,CUST-5401,Ashley Allen,Toys,Action Figures,1047.22,5,0,,2023-02-26,Cancelled,South,Virginia
